205	224
206	42
206	43
206	44
206	45
206	46
206	47
206	48
206	49
206	217
206	218
206	219
206	221
206	222
206	223
206	224
207	43
207	44
207	45
207	46
207	47
207	48
207	49
207	50
207	216
207	217
207	218
207	219
207	220
207	221
207	222
207	223
208	43
208	44
208	45
208	46
208	48
208	49
208	50
208	51
208	216
208	217
208	218
208	220
208	221
208	222
209	43
209	44
209	45
209	46
209	47
209	48
209	49
209	50
209	51
209	216
209	217
209	218
209	219
209	220
209	221
209	222
210	44
210	45
210	46
210	47
210	48
210	49
210	50
210	51
210	52
210	214
210	216
210	217
210	218
210	219
210	220
210	221
211	45
211	46
211	47
211	48
211	49
211	50
211	51
211	52
211	53
211	214
211	215
211	216
211	218
211	219
211	220
212	45
212	46
212	47
212	48
212	49
212	50
212	51
212	52
212	53
212	54
212	213
212	214
212	215
212	217
212	218
212	219
213	46
213	47
213	48
213	49
213	51
213	52
213	53
213	54
213	213
213	214
213	215
213	216
213	217
213	218
214	47
214	48
214	49
214	50
214	52
214	53
214	54
214	55
214	212
214	213
214	214
214	215
214	216
214	217
214	218
215	48
215	49
215	50
215	51
215	53
215	54
215	55
215	56
215	212
215	213
215	215
215	216
215	217
215	218
216	48
216	49
216	50
216	51
216	52
216	53
216	54
216	55
216	56
216	57
216	211
216	212
216	213
216	214
216	215
216	216
216	217
217	50
217	51
217	52
217	53
217	54
217	55
217	56
217	57
217	58
217	210
217	211
217	212
217	213
217	214
217	215
217	216
218	50
218	51
218	52
218	53
218	54
218	55
218	56
218	57
218	58
218	59
218	209
218	210
218	211
218	213
218	214
218	215
219	51
219	52
219	53
219	54
219	55
219	56
219	57
219	58
219	59
219	60
219	209
219	210
219	212
219	213
219	214
220	52
220	53
220	54
220	55
220	57
220	58
220	59
220	60
220	208
220	209
220	210
220	211
220	212
220	213
220	214
221	53
221	54
221	55
221	56
221	58
221	59
221	60
221	61
221	62
221	207
221	208
221	209
221	210
221	211
221	212
221	213
222	54
222	55
222	56
222	57
222	58
222	59
222	60
222	61
222	62
222	207
222	208
222	210
222	211
222	212
223	54
223	55
223	56
223	57
223	58
223	60
223	61
223	62
223	63
223	64
223	206
223	207
223	209
223	210
223	211
224	56
224	57
224	58
224	59
224	61
224	62
224	63
224	64
224	204
224	205
224	206
224	208
224	209
224	210
225	56
225	57
225	58
225	59
225	60
225	62
225	63
225	64
225	65
225	204
225	205
225	206
225	207
225	208
225	209
226	58
226	59
226	60
226	61
226	63
226	64
226	65
226	66
226	67
226	202
226	203
226	204
226	206
226	207
226	208
227	58
227	59
227	60
227	61
227	62
227	64
227	65
227	66
227	67
227	201
227	202
227	203
227	205
227	206
227	207
228	59
228	60
228	61
228	62
228	63
228	64
228	65
228	66
228	67
228	68
228	201
228	202
228	204
228	205
228	206
229	61
229	62
229	63
229	64
229	65
229	66
229	67
229	68
229	69
229	200
229	201
229	203
229	204
230	62
230	63
230	64
230	65
230	66
230	67
230	68
230	69
230	70
230	198
230	199
230	200
230	202
230	203
230	204
231	62
231	63
231	64
231	65
231	66
231	67
231	68
231	69
231	70
231	71
231	197
231	198
231	201
231	202
232	63
232	64
232	65
232	66
232	67
232	68
232	69
232	70
232	71
232	72
232	195
232	196
232	197
232	200
232	201
233	65
233	66
233	67
233	68
233	69
233	70
233	71
233	72
233	73
233	195
233	196
233	198
233	199
233	200
234	65
234	66
234	67
234	68
234	69
234	70
234	71
234	72
234	73
234	74
234	194
234	195
234	197
234	198
234	199
235	66
235	67
235	68
235	69
235	70
235	71
235	72
235	73
235	74
235	75
235	192
235	193
235	194
235	196
235	197
235	198
236	67
236	68
236	69
236	70
236	71
236	72
236	73
236	74
236	75
236	76
236	191
236	192
236	195
236	196
236	198
237	69
237	70
237	71
237	72
237	73
237	74
237	75
237	76
237	77
237	189
237	190
237	191
237	194
237	195
237	196
238	69
238	70
238	71
238	72
238	73
238	75
238	76
238	77
238	78
238	79
238	188
238	189
238	190
238	191
238	192
238	193
238	194
239	70
239	71
239	72
239	73
239	74
239	76
239	77
239	78
239	79
239	187
239	188
239	189
239	192
239	193
239	194
240	72
240	73
240	74
240	75
240	77
240	78
240	79
240	80
240	81
240	186
240	187
240	188
240	190
240	191
241	72
241	73
241	74
241	75
241	76
241	78
241	79
241	80
241	81
241	82
241	185
241	186
241	188
241	189
241	190
242	74
242	75
242	76
242	77
242	78
242	79
242	80
242	81
242	82
242	83
242	183
242	184
242	185
242	187
242	188
243	75
243	76
243	77
243	78
243	79
243	80
243	81
243	82
243	83
243	84
243	85
243	181
243	182
243	183
243	186
243	187
244	76
244	77
244	78
244	79
244	80
244	82
244	83
244	84
244	85
244	86
244	179
244	181
244	184
244	185
245	77
245	78
245	79
245	80
245	81
245	82
245	83
245	84
245	85
245	86
245	87
245	178
245	179
245	182
245	184
246	78
246	79
246	80
246	81
246	82
246	83
246	85
246	86
246	87
246	88
246	89
246	177
246	178
246	181
246	182
247	81
247	82
247	83
247	84
247	85
247	87
247	88
247	89
247	90
247	91
247	174
247	175
247	176
247	179
247	180
248	82
248	83
248	84
248	85
248	86
248	87
248	88
248	89
248	90
248	91
248	92
248	174
248	178
248	179
249	84
249	85
249	86
249	87
249	88
249	91
249	92
249	93
249	95
249	171
249	176
249	178
250	86
250	87
250	88
250	89
250	90
250	93
250	94
250	95
250	96
250	97
250	98
250	168
250	170
250	174
250	175
251	87
251	88
251	89
251	90
251	91
251	92
251	97
251	98
251	99
251	100
251	165
251	168
251	172
252	89
252	90
252	91
252	93
252	94
252	95
252	99
252	100
252	101
252	104
252	167
252	169
253	93
253	94
253	95
253	96
253	97
253	98
253	105
253	107
253	109
253	159
254	95
254	97
254	98
254	99
254	102
254	108
254	155
254	163
255	98
255	100
255	102
255	106
255	108
255	109
255	114
255	159
256	105
256	107
256	108
256	117
256	118
256	155
257	110
257	112
257	114
257	125
258	117
258	122
258	147
258	152
259	123
259	125
